Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2013-02,2.94,7.5,14.6,21.6,3.9,1.63,17.22
2013-03,7.56,8.5,16.3,24.1,5.1,1.73,21.13
2013-04,100.19,13.8,19.8,25.8,11.8,1.38,18.42
2013-05,229.81,18.1,23.8,29.5,15.8,1.8,22.26
2013-06,69.69,22.7,28,33.3,20,1.78,28.6
2013-07,66.21,23.4,29.1,34.8,19.1,3.2,35.85
2013-08,18.38,24,30.6,37.2,19.1,3.92,44.66
2013-09,82.07,22.2,28,33.8,18.9,3.07,32.56
2013-10,55.61,16.7,22.5,28.4,15.1,1.78,21.67
2013-11,32.36,9.8,15.1,20.4,7.7,1.93,13.92
2013-12,19.97,4.6,10.8,17,3.6,0.99,11.57
2014-01,5.32,1.5,9.1,16.7,-1.2,1.31,13.78
2014-02,11.94,6.8,13,19.2,5.2,1.13,14.41
2014-03,40.69,8.5,15.2,22,6.6,1.5,16.95
2014-04,20.51,14.9,21.5,28.1,11.1,2.44,25.64
2014-05,162.84,17.7,23.8,29.9,13.6,2.87,26.3
2014-06,135.44,23.5,28.3,33.2,20.5,2.71,27.17
2014-07,53.77,23.5,29.2,34.9,19.5,2.68,34.99
2014-08,27.43,24.4,30.7,37.1,18.8,4.32,44.32
2014-09,52.95,22,27.4,32.9,19,2.51,29.52
2014-10,45.55,17.9,24.2,30.5,14.6,2.25,27.32
2014-11,140.76,7.7,13.5,19.3,5.1,1.4,13.17
2014-12,26.93,9.1,13.9,18.8,8.1,0.82,9.57
2015-01,66.44,3.4,9,14.7,1.7,0.86,10.71
2015-02,18.23,6.3,11.8,17.4,4.7,1.11,11.34
2015-03,97.31,10.2,15.2,20.3,9.8,0.75,11.51
2015-04,146.11,17.1,21.5,26,16,0.99,14.56
2015-05,265.5,20,24.3,28.7,19.1,1.16,15.78
2015-06,171.21,22.6,27.1,31.7,20.7,1.4,22
2015-07,8.94,24,29.3,34.6,20.7,2.34,31.87
2015-08,15.54,24,30.3,36.6,19.4,3.45,41.4
2015-09,33.55,22,28.2,34.5,18.4,2.43,35.49
2015-10,191.89,17.4,24.1,30.8,13.4,3.24,29.27
2015-11,69.03,12.5,17.5,22.6,10.7,1.92,13.94
2015-12,38.53,7.3,14,20.6,7.7,0.88,12.95
2016-01,42.36,3.5,10.3,17.2,3.1,0.62,11.92
2016-02,41.55,7.4,15,22.6,4.4,1.42,18.42
2016-03,80.2,12.7,18.6,24.5,11.6,0.96,16.37
2016-04,86.39,15,21,26.9,13.7,1.45,19
2016-05,254.62,19.6,24.4,29.2,17.6,2.11,19.05
2016-06,183.72,22.9,27.9,33,20.2,2.62,26.64
2016-07,45.88,24.8,30.7,36.6,20.8,3.24,39.27
2016-08,222.22,24.1,28.8,33.6,21.5,1.95,27.81
2016-09,164.97,22.6,27.7,32.9,20.4,2.08,26.46
2016-10,26.24,17.4,23.7,29.9,15.6,1.64,24.55
2016-11,55.96,13.9,19.7,25.4,12.6,1.48,17.04
2016-12,201.28,9.3,13.6,17.8,6.3,1.85,9.79
2017-01,42.65,7.8,14.5,21.1,4.7,1.45,16.47
2017-02,93.03,11,17.9,24.9,7.9,1.53,21.1
2017-03,60.97,14.6,19.9,25.2,12.4,1.29,17.55
2017-04,27.34,15.7,22.1,28.4,14.2,1.94,21.58
2017-05,69.13,18.3,24.4,30.5,15.5,2.42,25.3
2017-06,25.97,22.8,28.5,34.3,19.6,2.78,32.35
2017-07,4.28,24.5,30.9,37.3,19.8,3.75,43.12
2017-08,147.82,24,29.3,34.6,20.3,3.36,33.1
2017-09,86.76,20.9,26.5,32.2,18.1,2.09,28.12
2017-10,14.94,15.1,21.7,28.3,11.9,1.9,22.78
2017-11,14.39,13,19.1,25.3,11,1.13,18.44
2017-12,108.28,6.6,12.3,17.9,5.6,0.84,11.03
2018-01,7.05,2.6,9.3,16.1,-0.1,1.14,12.07
2018-02,74.71,9.2,14.4,19.6,9,0.58,10.11
2018-03,113.65,14.1,19.9,25.6,10.1,1.84,19.93
2018-04,26.69,13.7,20,26.3,11,2.08,20.43
2018-05,48.09,20.8,26.9,33,17.8,1.89,31.48
2018-06,10.7,24.6,30.3,36.1,20.5,3.01,38.36
2018-07,56.32,24.2,30.6,37,19.7,2.62,43.62
2018-08,38.35,24.3,30.5,36.6,19.2,3.74,42.53
2018-09,264.45,23.3,27.2,31.1,20.5,3.04,22.02
2018-10,126.21,17.5,21.5,25.4,16,1.96,14.89
2018-11,32.31,8.2,14,19.7,6.6,1.39,12.45
2018-12,60.18,6.7,12.7,18.7,3.8,1.61,13.22
2019-01,37.79,5.7,11.4,17.1,3.8,1.26,10.98
2019-02,10.66,9.7,14.4,19.1,7.5,1.25,11.33
2019-03,3.28,11.3,16.5,21.6,7.3,1.98,15.06
2019-04,88.75,13.5,20,26.6,12.3,1.69,20.89
2019-05,74.94,21,25.4,29.7,19.2,2.62,20.1
2019-06,207.62,22.8,28,33.2,20.7,2.99,27.52
2019-07,4.39,23.8,29.4,35,20,4.3,34.89
2019-08,5.51,25.5,31.7,37.9,20.9,4.21,44.87
2019-09,42.91,24,30.1,36.2,20.2,3.2,39.6
2019-10,102.02,16.1,22.6,29.1,13.1,2.69,26.54
2019-11,10.86,7.4,13.9,20.4,7.7,0.7,12.86
2019-12,12.22,5.1,12.8,20.4,5.1,0.77,14.75
2020-01,54.32,7.6,13.9,20.2,6.7,0.85,13.48
2020-02,21.7,5.8,12.4,19,5.6,0.93,12.1
2020-03,44.57,14.9,20.4,25.8,14.2,1.17,17.19
2020-04,64.04,13.9,20.4,27,13.1,1.37,21.21
2020-05,142.51,18.8,25.5,32.1,17.3,2.03,28.85
2020-06,67.19,22.2,27.5,32.9,19.7,2.4,27.99
2020-07,21.09,24.5,30.7,36.9,21.2,2.78,40.81
2020-08,45.26,23.7,30.4,37.2,19.8,3.11,43.55
2020-09,54.69,20.6,25.9,31.3,18.6,2.6,25.31
2020-10,7,15.5,22.4,29.3,13.5,1.55,26.06
2020-11,55.46,12,18.8,25.5,10.6,1.21,19.49
2020-12,8.68,3.9,12.1,20.3,3.6,0.8,15.76
